Age,Gender,Country,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,year,age_group
31,Other,United States of America,No,No,0,Never,500-1000,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,No,Yes,Yes,Maybe,Yes,Yes,2016,26-35
54,Male,United States of America,No,Yes,1,Often,6-25,Yes,Yes,No,No,No,No,No,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,46+
33,Male,Germany,No,Yes,0,Never,500-1000,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,No,Maybe,Maybe,Maybe,I don't know,Yes,2016,26-35
29,Male,Netherlands,No,No,0,Never,6-25,No,Yes,No,No,No,No,No,Don't know,No,Maybe,No,No,Maybe,Maybe,No,Yes,2016,26-35
26,Other,United Kingdom,No,No,1,Sometimes,26-100,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Maybe,2016,26-35
26,Male,United Kingdom,No,Yes,0,Sometimes,26-100,No,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,26-35
34,Male,United Kingdom,Yes,No,1,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,26-35
38,Female,United States of America,No,Yes,1,Never,100-500,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Yes,No,No,No,Maybe,I don't know,Yes,2016,36-45
30,Male,United Kingdom,No,Yes,1,Often,100-500,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
34,Male,United Kingdom,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
47,Female,Australia,No,Yes,1,Sometimes,More than 1000,Yes,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,2016,46+
33,Female,Switzerland,No,Yes,1,Never,100-500,Yes,No,Yes,I am not sure,Yes,No,I don't know,Don't know,No,No,Yes,Yes,Yes,Maybe,Yes,No,2016,26-35
22,Male,United Kingdom,No,No,0,Never,More than 1000,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,15-25
28,Other,United Kingdom,No,No,1,Never,6-25,No,Yes,Don't know,No,No,No,No,Don't know,No,No,No,Yes,Maybe,Maybe,I don't know,Maybe,2016,26-35
31,Male,United Kingdom,No,Yes,1,Often,500-1000,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
24,Other,United Kingdom,No,Yes,1,Sometimes,More than 1000,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,No,No,2016,15-25
56,Male,Australia,No,No,0,Sometimes,1-5,Yes,No,No,I am not sure,No,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,Maybe,Maybe,No,Yes,2016,46+
57,Female,Australia,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,46+
39,Male,Spain,No,No,0,Never,100-500,Yes,Yes,Don't know,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,I don't know,Yes,2016,36-45
21,Male,United Kingdom,No,Yes,1,Often,1-5,No,Yes,No,No,I don't know,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,2016,15-25
31,Female,Russia,No,No,0,Never,500-1000,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,No,2016,26-35
63,Male,Canada,Yes,No,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,46+
46,Male,Australia,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,46+
32,Female,United Kingdom,No,Yes,1,Often,6-25,No,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,Yes,No,2016,26-35
35,Male,United Kingdom,Yes,Yes,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,No,2016,26-35
34,Male,United Kingdom,No,No,0,Never,100-500,Yes,Yes,Yes,I am not sure,Yes,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
35,Male,United States of America,No,Yes,1,Rarely,6-25,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
31,Male,Norway,No,No,0,Never,26-100,Yes,Yes,No,I am not sure,Yes,No,Yes,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,No,2016,26-35
35,Female,United States of America,Yes,Yes,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
36,Male,United States of America,No,No,0,Never,26-100,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,36-45
50,Male,United States of America,No,Yes,1,Sometimes,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,Yes,2016,46+
31,Male,United States of America,No,Yes,1,Rarely,6-25,Yes,Yes,Don't know,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
47,Male,United States of America,No,Yes,1,Often,100-500,No,Yes,Yes,Yes,No,No,I don't know,Don't know,No,Maybe,Yes,Maybe,No,Maybe,I don't know,Yes,2016,46+
32,Female,Canada,No,No,1,Never,6-25,No,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,Maybe,Maybe,No,No,Maybe,I don't know,Maybe,2016,26-35
23,Female,Canada,No,Yes,1,Often,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't know,No,No,Maybe,Yes,Maybe,Maybe,Yes,Yes,2016,15-25
43,Female,Canada,No,Yes,1,Often,6-25,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,36-45
26,Female,Canada,No,Yes,0,Never,6-25,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2016,26-35
26,Female,Canada,No,Yes,0,Sometimes,26-100,No,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
55,Female,Canada,No,No,0,Never,6-25,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Maybe,Yes,Maybe,Maybe,Yes,Maybe,2016,46+
27,Male,Canada,No,No,1,Often,6-25,No,Yes,Yes,No,Yes,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,Maybe,2016,26-35
34,Male,Argentina,No,Yes,1,Never,100-500,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,No,2016,26-35
25,Male,India,No,Yes,0,Never,26-100,No,Yes,No,No,No,No,I don't know,Don't know,No,Maybe,No,No,Maybe,Maybe,I don't know,Yes,2016,15-25
35,Male,United States of America,No,No,0,Never,26-100,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
37,Male,Netherlands,Yes,No,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,No,2016,36-45
38,Female,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,36-45
29,Male,Canada,No,No,1,Often,26-100,No,Yes,Yes,No,No,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
28,Male,United Kingdom,No,Yes,1,Often,500-1000,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,2016,26-35
29,Male,United Kingdom,No,Yes,1,Often,6-25,Yes,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2016,26-35
40,Male,United States of America,No,Yes,0,Often,More than 1000,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Yes,Yes,Maybe,No,Maybe,2016,36-45
25,Female,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,15-25
29,Male,Sweden,Yes,No,0,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
29,Female,United States of America,No,Yes,0,Often,26-100,Yes,Yes,Yes,Yes,Yes,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2016,26-35
35,Male,Netherlands,No,No,1,Sometimes,1-5,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
25,Male,United States of America,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,15-25
43,Male,United States of America,No,No,1,Often,26-100,Yes,Yes,No,Yes,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Yes,Maybe,I don't know,Maybe,2016,36-45
26,Male,Ireland,No,No,0,Never,6-25,No,Yes,No,No,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,No,2016,26-35
31,Male,Germany,No,No,1,Sometimes,100-500,No,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,No,2016,26-35
31,Female,United States of America,No,Yes,0,Never,100-500,Yes,Yes,Yes,Yes,I don't know,No,Yes,Don't know,No,No,Maybe,Yes,Yes,Maybe,Yes,No,2016,26-35
45,Female,United States of America,No,No,1,Sometimes,More than 1000,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,No,No,Yes,No,Maybe,No,Yes,2016,36-45
23,Male,Italy,No,No,0,Never,More than 1000,No,Yes,No,No,No,No,No,Don't know,No,No,No,No,Maybe,Maybe,I don't know,Yes,2016,15-25
39,Male,United States of America,No,No,0,Never,6-25,No,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,I don't know,Yes,2016,36-45
27,Female,United States of America,No,Yes,0,Never,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
28,Male,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,I don't know,No,2016,26-35
36,Male,United States of America,No,No,0,Often,500-1000,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,36-45
22,Male,Germany,No,No,0,Never,100-500,No,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,No,No,Maybe,No,Yes,2016,15-25
51,Male,United States of America,No,No,1,Sometimes,1-5,No,Yes,Yes,I am not sure,No,No,No,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,46+
39,Male,Denmark,Yes,No,0,Rarely,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Yes,Maybe,I don't know,Yes,2016,36-45
36,Male,United States of America,Yes,Yes,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,36-45
28,Male,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,I don't know,Yes,2016,26-35
40,Male,United States of America,No,No,0,Never,100-500,Yes,Yes,Don't know,No,No,No,Yes,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Maybe,2016,36-45
35,Female,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,No,2016,26-35
38,Male,United States of America,No,Yes,1,Often,100-500,No,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,No,Yes,2016,36-45
29,Male,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,Maybe,No,Maybe,No,Maybe,I don't know,Yes,2016,26-35
43,Male,Netherlands,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,No,2016,36-45
31,Female,United States of America,No,Yes,1,Often,500-1000,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,Maybe,Yes,Yes,No,Maybe,I don't know,Yes,2016,26-35
45,Male,United States of America,No,No,0,Never,100-500,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Maybe,2016,36-45
26,Male,United States of America,No,Yes,0,Sometimes,100-500,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,26-35
42,Male,United States of America,No,No,0,Never,100-500,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,2016,36-45
28,Female,United States of America,No,No,0,Never,100-500,Yes,Yes,Yes,I am not sure,Yes,No,Yes,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,Yes,2016,26-35
28,Male,United Kingdom,No,Yes,0,Never,6-25,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Maybe,Maybe,Maybe,I don't know,Yes,2016,26-35
39,Female,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Yes,No,Yes,No,I don't know,Don't know,No,Yes,Yes,Maybe,Yes,Maybe,Yes,Maybe,2016,36-45
34,Male,United States of America,No,No,1,Rarely,6-25,Yes,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
28,Female,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
35,Female,United States of America,No,No,0,Never,500-1000,Yes,Yes,Yes,Yes,I don't know,No,Yes,Don't know,No,Maybe,Maybe,Yes,No,Maybe,Yes,Yes,2016,26-35
42,Male,Canada,No,No,0,Never,6-25,Yes,Yes,Don't know,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Yes,Yes,Maybe,Yes,Yes,2016,36-45
29,Male,United Kingdom,Yes,No,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
34,Male,Finland,Yes,No,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,26-35
28,Male,Canada,No,Yes,0,Never,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
22,Female,Russia,No,No,0,Rarely,500-1000,Yes,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,No,No,No,No,Maybe,Yes,Yes,2016,15-25
28,Female,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,No,Yes,2016,26-35
26,Female,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Yes,Maybe,I don't know,Maybe,2016,26-35
21,Female,Australia,No,Yes,1,Sometimes,More than 1000,No,No,Yes,I am not sure,Yes,No,Yes,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,I don't know,Maybe,2016,15-25
38,Male,Netherlands,No,Yes,1,Often,26-100,No,Yes,No,No,No,No,No,Don't know,No,Maybe,Yes,Maybe,Yes,Maybe,No,Maybe,2016,36-45
33,Male,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Yes,Yes,Yes,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,No,2016,26-35
28,Female,United States of America,No,Yes,1,Sometimes,100-500,Yes,Yes,Yes,I am not sure,Yes,No,Yes,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
32,Male,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,No,2016,26-35
24,Female,Australia,No,No,1,Often,1-5,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,15-25
35,Male,United States of America,No,Yes,1,Often,500-1000,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,No,No,Maybe,No,Yes,2016,26-35
41,Male,United States of America,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,36-45
38,Female,United States of America,Yes,Yes,1,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Maybe,2016,36-45
24,Female,United States of America,No,Yes,1,Often,More than 1000,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,Yes,Maybe,No,No,Maybe,No,Yes,2016,15-25
30,Male,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,I don't know,Yes,2016,26-35
47,Female,United States of America,No,No,0,Often,100-500,Yes,Yes,Yes,Yes,I don't know,No,Yes,Don't know,No,Yes,No,No,No,Maybe,I don't know,No,2016,46+
26,Female,United States of America,No,No,0,Never,More than 1000,No,Yes,Yes,I am not sure,I don't know,No,Yes,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,26-35
32,Male,United States of America,No,No,1,Often,100-500,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,No,Yes,No,Maybe,Yes,Yes,2016,26-35
32,Male,United States of America,No,Yes,0,Sometimes,100-500,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,I don't know,Yes,2016,26-35
37,Male,United States of America,No,No,1,Often,500-1000,Yes,Yes,Don't know,No,I don't know,No,I don't know,Don't know,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,2016,36-45
33,Male,Netherlands,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
28,Female,United Kingdom,No,No,0,Never,6-25,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,Yes,Maybe,2016,26-35
22,Male,Netherlands,No,No,1,Never,26-100,No,Yes,Don't know,No,Yes,No,Yes,Don't know,No,Maybe,Maybe,No,No,Maybe,Yes,Yes,2016,15-25
30,Male,United States of America,No,Yes,1,Rarely,500-1000,Yes,Yes,Don't know,I am not sure,Yes,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
42,Female,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,36-45
34,Male,United States of America,No,No,0,Never,100-500,No,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,I don't know,Maybe,2016,26-35
32,Male,United States of America,No,No,1,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,No,No,Yes,No,Maybe,Yes,No,2016,26-35
37,Male,United Kingdom,No,Yes,1,Sometimes,100-500,Yes,Yes,No,No,No,No,I don't know,Don't know,No,Maybe,Yes,Yes,Maybe,Maybe,I don't know,Maybe,2016,36-45
31,Female,United States of America,Yes,Yes,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
31,Male,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
26,Male,Colombia,No,No,0,Never,26-100,Yes,No,No,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
30,Male,United States of America,Yes,No,0,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
36,Male,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,No,Yes,2016,36-45
38,Male,United States of America,No,Yes,1,Never,100-500,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,36-45
24,Male,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Yes,Maybe,No,Maybe,I don't know,Yes,2016,15-25
26,Male,United States of America,No,No,0,Rarely,100-500,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,Maybe,No,Maybe,I don't know,Yes,2016,26-35
37,Male,United States of America,No,Yes,1,Sometimes,More than 1000,No,Yes,Yes,I am not sure,Yes,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,36-45
27,Female,United Kingdom,No,Yes,1,Sometimes,26-100,No,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,26-35
32,Male,Switzerland,Yes,No,1,Rarely,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,26-35
32,Male,Netherlands,No,No,1,Sometimes,26-100,No,Yes,Yes,I am not sure,Yes,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
30,Male,Netherlands,No,No,1,Sometimes,6-25,No,No,Yes,I am not sure,No,No,No,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
26,Female,Germany,No,No,1,Sometimes,26-100,Yes,Yes,No,No,Yes,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,26-35
27,Female,United Kingdom,Yes,Yes,1,Often,26-100,No,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
27,Male,Netherlands,Yes,No,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,26-35
29,Male,Colombia,No,Yes,1,Sometimes,26-100,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
26,Other,Germany,No,Yes,1,Often,26-100,No,Yes,Yes,Yes,Yes,No,I don't know,Don't know,No,Maybe,Yes,Maybe,Maybe,Maybe,I don't know,Yes,2016,26-35
23,Female,United States of America,No,No,0,Never,100-500,No,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,15-25
30,Male,United States of America,No,Yes,1,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,2016,26-35
40,Male,United States of America,No,Yes,0,Sometimes,More than 1000,Yes,No,Yes,No,I don't know,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,36-45
46,Male,United States of America,No,No,1,Sometimes,100-500,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,46+
26,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
30,Male,United States of America,No,No,0,Never,More than 1000,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,No,No,No,Maybe,I don't know,No,2016,26-35
27,Female,Canada,No,No,0,Never,100-500,Yes,Yes,No,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,26-35
35,Male,United States of America,Yes,Yes,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
26,Other,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Maybe,No,No,Maybe,No,Yes,2016,26-35
35,Male,Australia,No,Yes,0,Never,100-500,Yes,Yes,Don't know,No,I don't know,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,I don't know,Maybe,2016,26-35
29,Male,Netherlands,No,Yes,1,Sometimes,26-100,No,No,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,2016,26-35
34,Male,United Kingdom,No,No,1,Never,100-500,Yes,Yes,Don't know,No,Yes,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,26-35
27,Male,United States of America,Yes,No,0,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,26-35
39,Male,United Kingdom,No,No,0,Sometimes,100-500,Yes,Yes,No,No,No,No,Yes,Don't know,No,No,Maybe,No,Maybe,Maybe,I don't know,Yes,2016,36-45
27,Male,United Kingdom,No,No,0,Never,100-500,Yes,Yes,Don't know,No,I don't know,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2016,26-35
31,Male,Czech Republic,No,No,1,Often,500-1000,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
